"trackerId","datetime","longitude","latitude","speed","heading","driver","deviceStatus","session","motionActivity","sysId","_t","meta"
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:33.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:53.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:44:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:44:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:45:03.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:02.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,64,EOIHHN,2023-09-18 20:45:08.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:07.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:13.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:33.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:57.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:45:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:45:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:03.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:02.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:08.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:07.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:13.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:33.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:53.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:46:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:46:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:03.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:02.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:08.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:07.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:13.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:33.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:53.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:47:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:47:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:07.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:02.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:08.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:07.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:13.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:34.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:53.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:48:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:48:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:03.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:02.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:08.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:07.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:13.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:12.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:18.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:17.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:23.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:22.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:28.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:27.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:33.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:32.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:38.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:37.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:43.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:42.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:48.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:47.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:53.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:52.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:49:58.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:49:57.000,106.70015193330691,10.739082691514911,0.0,0.0,ramesh678,2,1695048242,8,EOIHHN,2023-09-18 20:50:03.000,""
"23A89814-3D2E-4DBC-8005-291F92364501@ramesh678",2023-09-18 20:50:50.000,106.66001466398315,10.802565177563583,0.0,208.1543,ramesh678,2,1,16,EOIHHN,2023-09-18 20:50:50.000,""
