"driver","datetime","date","longitude","latitude","speed","heading","deviceStatus","session","motionActivity","_t","datetime_5minute","datetime_1minute"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,64,2024-02-24 11:06:08,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,64,2024-02-24 11:10:11,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,32,2024-02-24 11:14:04,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:16:59,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,32,2024-02-24 11:20:07,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,32,2024-02-24 11:25:11,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:30:17,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:30:58,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:32:36,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:33:20,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:38:52,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:39:35,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:40:15,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:40:55,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:41:35,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:47:08,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,8,2024-02-24 11:52:01,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,32,2024-02-24 11:55:36,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 16:35:17",2024-02-24,77.3432809,28.6857796,0.46501553,352.63873,2,1708763006,32,2024-02-24 11:59:17,"2024-02-24 16:35:00","2024-02-24 16:35:00"
jaichand_globalassure,"2024-02-24 17:33:06",2024-02-24,77.3433825,28.6858969,4.103274,358.95944,1,1708763006,8,2024-02-24 12:04:17,"2024-02-24 17:30:00","2024-02-24 17:33:00"
jaichand_globalassure,"2024-02-24 17:33:06",2024-02-24,77.3433825,28.6858969,4.103274,358.95944,1,1708763006,8,2024-02-24 12:07:25,"2024-02-24 17:30:00","2024-02-24 17:33:00"
jaichand_globalassure,"2024-02-24 17:33:06",2024-02-24,77.3433825,28.6858969,4.103274,358.95944,1,1708763006,32,2024-02-24 12:08:07,"2024-02-24 17:30:00","2024-02-24 17:33:00"
jaichand_globalassure,"2024-02-24 17:38:37",2024-02-24,77.342986,28.6861251,5.788803,310.15326,1,1708763006,32,2024-02-24 12:12:04,"2024-02-24 17:35:00","2024-02-24 17:38:00"
jaichand_globalassure,"2024-02-24 17:38:50",2024-02-24,77.3432309,28.6859412,0.89786035,100.89544,2,1708763006,32,2024-02-24 12:12:04,"2024-02-24 17:35:00","2024-02-24 17:38:00"
jaichand_globalassure,"2024-02-24 17:39:01",2024-02-24,77.3435915,28.6858008,3.2999294,112.745125,1,1708763006,32,2024-02-24 12:12:04,"2024-02-24 17:35:00","2024-02-24 17:39:00"
jaichand_globalassure,"2024-02-24 17:40:08",2024-02-24,77.3437721,28.6857396,0.6010751,179.5976,2,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:13",2024-02-24,77.3440679,28.6856267,0.4157194,177.41713,2,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:18",2024-02-24,77.3437987,28.6857585,0.19951782,294.8608,2,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:23",2024-02-24,77.3440737,28.6857372,3.6977022,96.24022,1,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:29",2024-02-24,77.3443159,28.6857703,4.1318636,82.30055,1,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:33",2024-02-24,77.3444193,28.6859052,3.1502995,55.633133,1,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:40:47",2024-02-24,77.3445755,28.6859775,1.4337678,64.63377,1,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:40:00"
jaichand_globalassure,"2024-02-24 17:41:16",2024-02-24,77.3444246,28.6860285,1.1023711,321.78656,1,1708763006,8,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:41:00"
jaichand_globalassure,"2024-02-24 17:41:52",2024-02-24,77.3443465,28.6859043,1.8220831,232.82594,1,1708763006,8,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:41:00"
jaichand_globalassure,"2024-02-24 17:42:01",2024-02-24,77.3442091,28.6858157,1.9215494,234.73573,1,1708763006,64,2024-02-24 12:12:04,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:14",2024-02-24,77.3442162,28.6856763,0.54650736,179.57881,2,1708763006,64,2024-02-24 12:17:26,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,64,2024-02-24 12:17:26,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:22:13,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:23:38,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:24:26,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:25:08,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:25:48,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,1,2024-02-24 12:26:28,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:27:08,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:27:48,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:28:29,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:29:08,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:29:48,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:30:29,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:31:09,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:31:49,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:32:29,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:33:09,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:33:50,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:38:57,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:39:40,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:40:19,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:45:54,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:51:01,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:51:45,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 17:42:34",2024-02-24,77.3441292,28.6855579,1.0379113,213.6244,1,1708763006,8,2024-02-24 12:53:27,"2024-02-24 17:40:00","2024-02-24 17:42:00"
jaichand_globalassure,"2024-02-24 18:23:58",2024-02-24,77.3440641,28.6854106,0.9455746,205.62965,2,1708763006,64,2024-02-24 12:54:07,"2024-02-24 18:20:00","2024-02-24 18:23:00"
jaichand_globalassure,"2024-02-24 18:23:58",2024-02-24,77.3440641,28.6854106,0.9455746,205.62965,2,1708763006,8,2024-02-24 12:57:38,"2024-02-24 18:20:00","2024-02-24 18:23:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,32,2024-02-24 12:58:33,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,8,2024-02-24 12:59:13,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,8,2024-02-24 12:59:53,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,8,2024-02-24 13:00:34,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,8,2024-02-24 13:01:14,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:28:20",2024-02-24,77.3441736,28.6855172,2.2860224,67.93213,1,1708763006,8,2024-02-24 13:01:54,"2024-02-24 18:25:00","2024-02-24 18:28:00"
jaichand_globalassure,"2024-02-24 18:35:21",2024-02-24,77.3445823,28.685416,6.543192,99.76957,1,1708763006,8,2024-02-24 13:07:30,"2024-02-24 18:35:00","2024-02-24 18:35:00"
jaichand_globalassure,"2024-02-24 18:35:35",2024-02-24,77.3454523,28.6852889,8.484814,100.71419,1,1708763006,8,2024-02-24 13:07:30,"2024-02-24 18:35:00","2024-02-24 18:35:00"
jaichand_globalassure,"2024-02-24 18:35:48",2024-02-24,77.3441683,28.6854971,23.611464,280.58652,1,1708763006,8,2024-02-24 13:07:30,"2024-02-24 18:35:00","2024-02-24 18:35:00"
jaichand_globalassure,"2024-02-24 18:36:04",2024-02-24,77.344428,28.685361,3.388761,115.15191,1,1708763006,8,2024-02-24 13:07:30,"2024-02-24 18:35:00","2024-02-24 18:36:00"
jaichand_globalassure,"2024-02-24 18:36:14",2024-02-24,77.3442686,28.6855015,0.9898655,329.58807,2,1708763006,8,2024-02-24 13:07:30,"2024-02-24 18:35:00","2024-02-24 18:36:00"
jaichand_globalassure,"2024-02-24 18:36:37",2024-02-24,77.3452202,28.6854216,40.246838,94.14014,1,1708763006,8,2024-02-24 13:07:31,"2024-02-24 18:35:00","2024-02-24 18:36:00"
jaichand_globalassure,"2024-02-24 18:36:59",2024-02-24,77.3443481,28.6855747,14.405142,281.0395,1,1708763006,8,2024-02-24 13:07:31,"2024-02-24 18:35:00","2024-02-24 18:36:00"
jaichand_globalassure,"2024-02-24 18:37:15",2024-02-24,77.3446016,28.6856688,3.159189,70.77699,1,1708763006,8,2024-02-24 13:07:31,"2024-02-24 18:35:00","2024-02-24 18:37:00"
jaichand_globalassure,"2024-02-24 18:37:20",2024-02-24,77.3441464,28.6855008,7.22382,247.05211,1,1708763006,8,2024-02-24 13:07:31,"2024-02-24 18:35:00","2024-02-24 18:37:00"
jaichand_globalassure,"2024-02-24 18:37:43",2024-02-24,77.3443488,28.685507,2.8195283,92.09527,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:37:00"
jaichand_globalassure,"2024-02-24 18:37:55",2024-02-24,77.3451353,28.6854749,6.750466,91.53377,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:37:00"
jaichand_globalassure,"2024-02-24 18:38:10",2024-02-24,77.3441221,28.6854804,13.292546,270.1892,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:24",2024-02-24,77.3443264,28.6849659,5.862537,159.24356,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:35",2024-02-24,77.3446102,28.6845886,4.320685,149.05722,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:10:33,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,32,2024-02-24 13:11:19,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:12:00,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:17:24,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:18:05,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:18:45,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:19:26,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:20:06,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,32,2024-02-24 13:25:08,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:28:23,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:29:11,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 18:38:42",2024-02-24,77.3441686,28.6854252,12.294651,335.65475,1,1708763006,8,2024-02-24 13:34:19,"2024-02-24 18:35:00","2024-02-24 18:38:00"
jaichand_globalassure,"2024-02-24 19:07:45",2024-02-24,77.3441491,28.6856247,0.9462359,6.7315025,2,1708763006,8,2024-02-24 13:38:29,"2024-02-24 19:05:00","2024-02-24 19:07:00"
jaichand_globalassure,"2024-02-24 19:08:23",2024-02-24,77.3443291,28.6855805,2.8487773,322.06107,1,1708763006,8,2024-02-24 13:38:29,"2024-02-24 19:05:00","2024-02-24 19:08:00"
jaichand_globalassure,"2024-02-24 19:08:47",2024-02-24,77.3445709,28.6860214,0.024282128,0.0,2,1708763006,8,2024-02-24 13:39:23,"2024-02-24 19:05:00","2024-02-24 19:08:00"
jaichand_globalassure,"2024-02-24 19:09:23",2024-02-24,77.3441736,28.6854924,0.06861579,0.0,2,1708763006,8,2024-02-24 13:44:55,"2024-02-24 19:05:00","2024-02-24 19:09:00"
jaichand_globalassure,"2024-02-24 19:09:36",2024-02-24,77.3445717,28.6856689,0.57992935,0,2,1708763006,8,2024-02-24 13:44:55,"2024-02-24 19:05:00","2024-02-24 19:09:00"
jaichand_globalassure,"2024-02-24 19:09:48",2024-02-24,77.3441958,28.6854,2.331419,195.90431,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:05:00","2024-02-24 19:09:00"
jaichand_globalassure,"2024-02-24 19:09:57",2024-02-24,77.3441007,28.6852429,3.7776217,211.05981,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:05:00","2024-02-24 19:09:00"
jaichand_globalassure,"2024-02-24 19:10:07",2024-02-24,77.3440751,28.6857353,0.9033571,0.0,2,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:10:00"
jaichand_globalassure,"2024-02-24 19:10:17",2024-02-24,77.3442835,28.6856673,0.57976073,28.090895,2,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:10:00"
jaichand_globalassure,"2024-02-24 19:10:35",2024-02-24,77.3441288,28.6855636,1.3507433,61.678642,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:10:00"
jaichand_globalassure,"2024-02-24 19:10:48",2024-02-24,77.3463467,28.6841117,0.0,0.0,2,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:10:00"
jaichand_globalassure,"2024-02-24 19:11:00",2024-02-24,77.3441485,28.685573,0.0,118.83843,2,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:11:00"
jaichand_globalassure,"2024-02-24 19:12:17",2024-02-24,77.3444884,28.685773,1.3622744,0.00007527,1,1708763006,64,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:12:00"
jaichand_globalassure,"2024-02-24 19:12:29",2024-02-24,77.3443333,28.6855487,3.0803137,180.0,1,1708763006,8,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:12:00"
jaichand_globalassure,"2024-02-24 19:12:58",2024-02-24,77.3441359,28.685709,1.8008509,298.87332,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:12:00"
jaichand_globalassure,"2024-02-24 19:13:13",2024-02-24,77.3451075,28.6855286,14.839162,101.067604,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:13:00"
jaichand_globalassure,"2024-02-24 19:13:28",2024-02-24,77.3444402,28.6854518,2.3157024,257.10724,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:13:00"
jaichand_globalassure,"2024-02-24 19:13:37",2024-02-24,77.3443513,28.6853199,0.4351409,180.00038,2,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:13:00"
jaichand_globalassure,"2024-02-24 19:13:47",2024-02-24,77.3442603,28.685129,1.781587,205.50279,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:13:00"
jaichand_globalassure,"2024-02-24 19:13:52",2024-02-24,77.3442419,28.6846327,2.2120647,180.00002,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:13:00"
jaichand_globalassure,"2024-02-24 19:14:08",2024-02-24,77.3442565,28.6850032,2.3215194,0.00000195,1,1708763006,32,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:14:00"
jaichand_globalassure,"2024-02-24 19:14:21",2024-02-24,77.3451381,28.6849611,0.29208642,179.99905,2,1708763006,8,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:14:00"
jaichand_globalassure,"2024-02-24 19:14:47",2024-02-24,77.3442704,28.6850565,0.010581981,0.0,2,1708763006,8,2024-02-24 13:44:55,"2024-02-24 19:10:00","2024-02-24 19:14:00"
jaichand_globalassure,"2024-02-24 19:15:00",2024-02-24,77.3444296,28.6850096,0.3310735,180.0,2,1708763006,8,2024-02-24 13:45:58,"2024-02-24 19:15:00","2024-02-24 19:15:00"
jaichand_globalassure,"2024-02-24 19:15:15",2024-02-24,77.3449423,28.6854214,0.09710022,0.0,2,1708763006,8,2024-02-24 13:45:58,"2024-02-24 19:15:00","2024-02-24 19:15:00"
jaichand_globalassure,"2024-02-24 19:15:31",2024-02-24,77.3436806,28.6846818,0.9371794,180.00046,2,1708763006,8,2024-02-24 13:45:58,"2024-02-24 19:15:00","2024-02-24 19:15:00"
jaichand_globalassure,"2024-02-24 19:15:45",2024-02-24,77.3441271,28.6854929,0.749391,0,2,1708763006,8,2024-02-24 13:45:58,"2024-02-24 19:15:00","2024-02-24 19:15:00"
jaichand_globalassure,"2024-02-24 19:16:00",2024-02-24,77.3444261,28.6854509,0.19603696,180.0,2,1708763006,8,2024-02-24 13:46:38,"2024-02-24 19:15:00","2024-02-24 19:16:00"
jaichand_globalassure,"2024-02-24 19:16:14",2024-02-24,77.3446592,28.6859364,0.52813596,0,2,1708763006,8,2024-02-24 13:46:38,"2024-02-24 19:15:00","2024-02-24 19:16:00"
jaichand_globalassure,"2024-02-24 19:16:29",2024-02-24,77.3442817,28.6855233,0.0,0.0,2,1708763006,8,2024-02-24 13:46:38,"2024-02-24 19:15:00","2024-02-24 19:16:00"
jaichand_globalassure,"2024-02-24 19:16:48",2024-02-24,77.3442753,28.685387,1.1494241,179.99998,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:16:00"
jaichand_globalassure,"2024-02-24 19:17:07",2024-02-24,77.3442282,28.6855188,0.5013914,46.312862,2,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:27",2024-02-24,77.344606,28.6868376,16.019533,0.00001186,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:32",2024-02-24,77.3444584,28.6859816,2.0483756,180.32222,1,1708763006,64,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:37",2024-02-24,77.3444117,28.6856931,3.6990614,183.42596,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:44",2024-02-24,77.3445092,28.6855803,1.3995867,107.81349,1,1708763006,64,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:51",2024-02-24,77.3439173,28.6863635,2.1258445,330.7974,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:17:57",2024-02-24,77.3441253,28.6861229,3.0134194,141.39467,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:17:00"
jaichand_globalassure,"2024-02-24 19:18:09",2024-02-24,77.3445649,28.6855265,2.4733279,154.67459,1,1708763006,32,2024-02-24 13:51:51,"2024-02-24 19:15:00","2024-02-24 19:18:00"
