ID,longitude,latitude,Z,salinity,date,time,time_value,year,datetime
CM02,104.8331694,9.041119444,,25.20,3/7/2019,13,13:00:00,2019,3/7/2019 13:00
CM02,104.8331694,9.041119444,,25.10,3/7/2019,15,15:00:00,2019,3/7/2019 15:00
CM02,104.8331694,9.041119444,,25.00,3/7/2019,17,17:00:00,2019,3/7/2019 17:00
CM02,104.8331694,9.041119444,,25.00,3/7/2019,19,19:00:00,2019,3/7/2019 19:00
CM02,104.8331694,9.041119444,,25.20,3/7/2019,21,21:00:00,2019,3/7/2019 21:00
CM02,104.8331694,9.041119444,,24.60,3/7/2019,23,23:00:00,2019,3/7/2019 23:00
CM02,104.8331694,9.041119444,,24.90,3/11/2019,1,1:00:00,2019,3/11/2019 1:00
CM02,104.8331694,9.041119444,,25.70,3/11/2019,3,3:00:00,2019,3/11/2019 3:00
CM02,104.8331694,9.041119444,,26.30,3/11/2019,5,5:00:00,2019,3/11/2019 5:00
CM02,104.8331694,9.041119444,,26.80,3/11/2019,7,7:00:00,2019,3/11/2019 7:00
CM02,104.8331694,9.041119444,,28.20,3/11/2019,9,9:00:00,2019,3/11/2019 9:00
CM02,104.8331694,9.041119444,,27.90,3/11/2019,11,11:00:00,2019,3/11/2019 11:00
CM02,104.8331694,9.041119444,,26.90,3/11/2019,13,13:00:00,2019,3/11/2019 13:00
CM02,104.8331694,9.041119444,,25.90,3/11/2019,15,15:00:00,2019,3/11/2019 15:00
CM02,104.8331694,9.041119444,,28.10,3/11/2019,17,17:00:00,2019,3/11/2019 17:00
CM02,104.8331694,9.041119444,,29.20,3/11/2019,19,19:00:00,2019,3/11/2019 19:00
CM02,104.8331694,9.041119444,,30.30,3/11/2019,21,21:00:00,2019,3/11/2019 21:00
CM02,104.8331694,9.041119444,,29.00,3/11/2019,23,23:00:00,2019,3/11/2019 23:00
CM02,104.8331694,9.041119444,,28.50,3/12/2019,1,1:00:00,2019,3/12/2019 1:00
CM02,104.8331694,9.041119444,,28.80,3/12/2019,3,3:00:00,2019,3/12/2019 3:00
CM02,104.8331694,9.041119444,,29.00,3/12/2019,5,5:00:00,2019,3/12/2019 5:00
CM02,104.8331694,9.041119444,,28.60,3/12/2019,7,7:00:00,2019,3/12/2019 7:00
CM02,104.8331694,9.041119444,,29.50,3/12/2019,9,9:00:00,2019,3/12/2019 9:00
CM02,104.8331694,9.041119444,,29.70,3/12/2019,11,11:00:00,2019,3/12/2019 11:00
CM02,104.8331694,9.041119444,,28.70,3/12/2019,13,13:00:00,2019,3/12/2019 13:00
CM02,104.8331694,9.041119444,,28.50,3/12/2019,15,15:00:00,2019,3/12/2019 15:00
CM02,104.8331694,9.041119444,,27.90,3/12/2019,17,17:00:00,2019,3/12/2019 17:00
CM02,104.8331694,9.041119444,,30.60,3/12/2019,19,19:00:00,2019,3/12/2019 19:00
CM02,104.8331694,9.041119444,,30.80,3/12/2019,21,21:00:00,2019,3/12/2019 21:00
CM02,104.8331694,9.041119444,,31.30,3/12/2019,23,23:00:00,2019,3/12/2019 23:00
CM02,104.8331694,9.041119444,,31.90,3/16/2019,1,1:00:00,2019,3/16/2019 1:00
CM02,104.8331694,9.041119444,,31.80,3/16/2019,3,3:00:00,2019,3/16/2019 3:00
CM02,104.8331694,9.041119444,,31.90,3/16/2019,5,5:00:00,2019,3/16/2019 5:00
CM02,104.8331694,9.041119444,,32.20,3/16/2019,7,7:00:00,2019,3/16/2019 7:00
CM02,104.8331694,9.041119444,,32.20,3/16/2019,9,9:00:00,2019,3/16/2019 9:00
CM02,104.8331694,9.041119444,,32.60,3/16/2019,11,11:00:00,2019,3/16/2019 11:00
CM02,104.8331694,9.041119444,,32.70,3/16/2019,13,13:00:00,2019,3/16/2019 13:00
CM02,104.8331694,9.041119444,,32.00,3/16/2019,15,15:00:00,2019,3/16/2019 15:00
CM02,104.8331694,9.041119444,,31.90,3/16/2019,17,17:00:00,2019,3/16/2019 17:00
CM02,104.8331694,9.041119444,,31.80,3/16/2019,19,19:00:00,2019,3/16/2019 19:00
CM02,104.8331694,9.041119444,,31.70,3/16/2019,21,21:00:00,2019,3/16/2019 21:00
CM02,104.8331694,9.041119444,,31.40,3/16/2019,23,23:00:00,2019,3/16/2019 23:00
CM02,104.8331694,9.041119444,,32.50,3/17/2019,1,1:00:00,2019,3/17/2019 1:00
CM02,104.8331694,9.041119444,,32.10,3/17/2019,3,3:00:00,2019,3/17/2019 3:00
CM02,104.8331694,9.041119444,,31.60,3/17/2019,5,5:00:00,2019,3/17/2019 5:00
CM02,104.8331694,9.041119444,,32.40,3/17/2019,7,7:00:00,2019,3/17/2019 7:00
CM02,104.8331694,9.041119444,,32.80,3/17/2019,9,9:00:00,2019,3/17/2019 9:00
CM02,104.8331694,9.041119444,,32.60,3/17/2019,11,11:00:00,2019,3/17/2019 11:00
CM02,104.8331694,9.041119444,,32.80,3/17/2019,13,13:00:00,2019,3/17/2019 13:00
CM02,104.8331694,9.041119444,,32.40,3/17/2019,15,15:00:00,2019,3/17/2019 15:00
CM02,104.8331694,9.041119444,,32.10,3/17/2019,17,17:00:00,2019,3/17/2019 17:00
CM02,104.8331694,9.041119444,,31.90,3/17/2019,19,19:00:00,2019,3/17/2019 19:00
CM02,104.8331694,9.041119444,,32.00,3/17/2019,21,21:00:00,2019,3/17/2019 21:00
CM02,104.8331694,9.041119444,,32.20,3/17/2019,23,23:00:00,2019,3/17/2019 23:00
CM02,104.8331694,9.041119444,,31.20,3/20/2019,1,1:00:00,2019,3/20/2019 1:00
CM02,104.8331694,9.041119444,,31.00,3/20/2019,3,3:00:00,2019,3/20/2019 3:00
CM02,104.8331694,9.041119444,,30.70,3/20/2019,5,5:00:00,2019,3/20/2019 5:00
CM02,104.8331694,9.041119444,,30.70,3/20/2019,7,7:00:00,2019,3/20/2019 7:00
CM02,104.8331694,9.041119444,,30.70,3/20/2019,9,9:00:00,2019,3/20/2019 9:00
CM02,104.8331694,9.041119444,,30.40,3/20/2019,11,11:00:00,2019,3/20/2019 11:00
CM02,104.8331694,9.041119444,,29.90,3/20/2019,13,13:00:00,2019,3/20/2019 13:00
CM02,104.8331694,9.041119444,,29.60,3/20/2019,15,15:00:00,2019,3/20/2019 15:00
CM02,104.8331694,9.041119444,,29.90,3/20/2019,17,17:00:00,2019,3/20/2019 17:00
CM02,104.8331694,9.041119444,,29.90,3/20/2019,19,19:00:00,2019,3/20/2019 19:00
CM02,104.8331694,9.041119444,,30.10,3/20/2019,21,21:00:00,2019,3/20/2019 21:00
CM02,104.8331694,9.041119444,,30.40,3/20/2019,23,23:00:00,2019,3/20/2019 23:00
CM02,104.8331694,9.041119444,,30.40,3/21/2019,1,1:00:00,2019,3/21/2019 1:00
CM02,104.8331694,9.041119444,,30.60,3/21/2019,3,3:00:00,2019,3/21/2019 3:00
CM02,104.8331694,9.041119444,,30.40,3/21/2019,5,5:00:00,2019,3/21/2019 5:00
CM02,104.8331694,9.041119444,,30.50,3/21/2019,7,7:00:00,2019,3/21/2019 7:00
CM02,104.8331694,9.041119444,,29.60,3/21/2019,9,9:00:00,2019,3/21/2019 9:00
CM02,104.8331694,9.041119444,,28.90,3/21/2019,11,11:00:00,2019,3/21/2019 11:00
CM02,104.8331694,9.041119444,,28.60,3/21/2019,13,13:00:00,2019,3/21/2019 13:00
CM02,104.8331694,9.041119444,,28.60,3/21/2019,15,15:00:00,2019,3/21/2019 15:00
CM02,104.8331694,9.041119444,,28.60,3/21/2019,17,17:00:00,2019,3/21/2019 17:00
CM02,104.8331694,9.041119444,,28.60,3/21/2019,19,19:00:00,2019,3/21/2019 19:00
CM02,104.8331694,9.041119444,,28.70,3/21/2019,21,21:00:00,2019,3/21/2019 21:00
CM02,104.8331694,9.041119444,,28.40,3/21/2019,23,23:00:00,2019,3/21/2019 23:00
CM02,104.8331694,9.041119444,,29.10,3/22/2019,1,1:00:00,2019,3/22/2019 1:00
CM02,104.8331694,9.041119444,,30.00,3/22/2019,3,3:00:00,2019,3/22/2019 3:00
CM02,104.8331694,9.041119444,,29.10,3/22/2019,5,5:00:00,2019,3/22/2019 5:00
CM02,104.8331694,9.041119444,,29.30,3/22/2019,7,7:00:00,2019,3/22/2019 7:00
CM02,104.8331694,9.041119444,,29.10,3/22/2019,9,9:00:00,2019,3/22/2019 9:00
CM02,104.8331694,9.041119444,,28.70,3/22/2019,11,11:00:00,2019,3/22/2019 11:00
CM02,104.8331694,9.041119444,,28.70,3/22/2019,13,13:00:00,2019,3/22/2019 13:00
CM02,104.8331694,9.041119444,,28.70,3/22/2019,15,15:00:00,2019,3/22/2019 15:00
CM02,104.8331694,9.041119444,,29.00,3/22/2019,17,17:00:00,2019,3/22/2019 17:00
CM02,104.8331694,9.041119444,,29.60,3/22/2019,19,19:00:00,2019,3/22/2019 19:00
CM02,104.8331694,9.041119444,,29.80,3/22/2019,21,21:00:00,2019,3/22/2019 21:00
CM02,104.8331694,9.041119444,,29.40,3/22/2019,23,23:00:00,2019,3/22/2019 23:00
CM02,104.8331694,9.041119444,,28.20,3/25/2019,1,1:00:00,2019,3/25/2019 1:00
CM02,104.8331694,9.041119444,,28.00,3/25/2019,3,3:00:00,2019,3/25/2019 3:00
CM02,104.8331694,9.041119444,,27.80,3/25/2019,5,5:00:00,2019,3/25/2019 5:00
CM02,104.8331694,9.041119444,,27.80,3/25/2019,7,7:00:00,2019,3/25/2019 7:00
CM02,104.8331694,9.041119444,,27.70,3/25/2019,9,9:00:00,2019,3/25/2019 9:00
CM02,104.8331694,9.041119444,,27.80,3/25/2019,11,11:00:00,2019,3/25/2019 11:00
CM02,104.8331694,9.041119444,,27.90,3/25/2019,13,13:00:00,2019,3/25/2019 13:00
CM02,104.8331694,9.041119444,,28.00,3/25/2019,15,15:00:00,2019,3/25/2019 15:00
CM02,104.8331694,9.041119444,,28.20,3/25/2019,17,17:00:00,2019,3/25/2019 17:00
CM02,104.8331694,9.041119444,,29.10,3/25/2019,19,19:00:00,2019,3/25/2019 19:00
CM02,104.8331694,9.041119444,,29.70,3/25/2019,21,21:00:00,2019,3/25/2019 21:00
CM02,104.8331694,9.041119444,,29.00,3/25/2019,23,23:00:00,2019,3/25/2019 23:00
CM02,104.8331694,9.041119444,,28.60,3/26/2019,1,1:00:00,2019,3/26/2019 1:00
CM02,104.8331694,9.041119444,,27.80,3/26/2019,3,3:00:00,2019,3/26/2019 3:00
CM02,104.8331694,9.041119444,,28.50,3/26/2019,5,5:00:00,2019,3/26/2019 5:00
CM02,104.8331694,9.041119444,,28.20,3/26/2019,7,7:00:00,2019,3/26/2019 7:00
CM02,104.8331694,9.041119444,,28.50,3/26/2019,9,9:00:00,2019,3/26/2019 9:00
CM02,104.8331694,9.041119444,,28.50,3/26/2019,11,11:00:00,2019,3/26/2019 11:00
CM02,104.8331694,9.041119444,,28.60,3/26/2019,13,13:00:00,2019,3/26/2019 13:00
CM02,104.8331694,9.041119444,,28.50,3/26/2019,15,15:00:00,2019,3/26/2019 15:00
CM02,104.8331694,9.041119444,,28.60,3/26/2019,17,17:00:00,2019,3/26/2019 17:00
CM02,104.8331694,9.041119444,,29.20,3/26/2019,19,19:00:00,2019,3/26/2019 19:00
CM02,104.8331694,9.041119444,,29.80,3/26/2019,21,21:00:00,2019,3/26/2019 21:00
CM02,104.8331694,9.041119444,,30.00,3/26/2019,23,23:00:00,2019,3/26/2019 23:00
CM02,104.8331694,9.041119444,,28.90,3/27/2019,1,1:00:00,2019,3/27/2019 1:00
CM02,104.8331694,9.041119444,,28.60,3/27/2019,3,3:00:00,2019,3/27/2019 3:00
CM02,104.8331694,9.041119444,,29.10,3/27/2019,5,5:00:00,2019,3/27/2019 5:00
CM02,104.8331694,9.041119444,,28.70,3/27/2019,7,7:00:00,2019,3/27/2019 7:00
CM02,104.8331694,9.041119444,,29.00,3/27/2019,9,9:00:00,2019,3/27/2019 9:00
CM02,104.8331694,9.041119444,,28.90,3/27/2019,11,11:00:00,2019,3/27/2019 11:00
CM02,104.8331694,9.041119444,,29.00,3/27/2019,13,13:00:00,2019,3/27/2019 13:00
CM02,104.8331694,9.041119444,,29.00,3/27/2019,15,15:00:00,2019,3/27/2019 15:00
CM02,104.8331694,9.041119444,,29.00,3/27/2019,17,17:00:00,2019,3/27/2019 17:00
CM02,104.8331694,9.041119444,,30.20,3/27/2019,19,19:00:00,2019,3/27/2019 19:00
CM02,104.8331694,9.041119444,,30.70,3/27/2019,21,21:00:00,2019,3/27/2019 21:00
CM02,104.8331694,9.041119444,,30.90,3/27/2019,23,23:00:00,2019,3/27/2019 23:00
CM02,104.8331694,9.041119444,,30.80,4/3/2019,1,1:00:00,2019,4/3/2019 1:00
CM02,104.8331694,9.041119444,,30.70,4/3/2019,3,3:00:00,2019,4/3/2019 3:00
CM02,104.8331694,9.041119444,,30.10,4/3/2019,5,5:00:00,2019,4/3/2019 5:00
CM02,104.8331694,9.041119444,,29.50,4/3/2019,7,7:00:00,2019,4/3/2019 7:00
CM02,104.8331694,9.041119444,,28.90,4/3/2019,9,9:00:00,2019,4/3/2019 9:00
CM02,104.8331694,9.041119444,,29.10,4/3/2019,11,11:00:00,2019,4/3/2019 11:00
CM02,104.8331694,9.041119444,,28.90,4/3/2019,13,13:00:00,2019,4/3/2019 13:00
CM02,104.8331694,9.041119444,,28.90,4/3/2019,15,15:00:00,2019,4/3/2019 15:00
CM02,104.8331694,9.041119444,,29.00,4/3/2019,17,17:00:00,2019,4/3/2019 17:00
CM02,104.8331694,9.041119444,,28.90,4/3/2019,19,19:00:00,2019,4/3/2019 19:00
CM02,104.8331694,9.041119444,,29.30,4/3/2019,21,21:00:00,2019,4/3/2019 21:00
CM02,104.8331694,9.041119444,,29.30,4/3/2019,23,23:00:00,2019,4/3/2019 23:00
CM02,104.8331694,9.041119444,,29.50,4/4/2019,1,1:00:00,2019,4/4/2019 1:00
CM02,104.8331694,9.041119444,,29.10,4/4/2019,3,3:00:00,2019,4/4/2019 3:00
CM02,104.8331694,9.041119444,,29.20,4/4/2019,5,5:00:00,2019,4/4/2019 5:00
CM02,104.8331694,9.041119444,,29.00,4/4/2019,7,7:00:00,2019,4/4/2019 7:00
CM02,104.8331694,9.041119444,,28.80,4/4/2019,9,9:00:00,2019,4/4/2019 9:00
CM02,104.8331694,9.041119444,,29.00,4/4/2019,11,11:00:00,2019,4/4/2019 11:00
CM02,104.8331694,9.041119444,,29.10,4/4/2019,13,13:00:00,2019,4/4/2019 13:00
CM02,104.8331694,9.041119444,,29.00,4/4/2019,15,15:00:00,2019,4/4/2019 15:00
CM02,104.8331694,9.041119444,,28.70,4/4/2019,17,17:00:00,2019,4/4/2019 17:00
CM02,104.8331694,9.041119444,,29.40,4/4/2019,19,19:00:00,2019,4/4/2019 19:00
CM02,104.8331694,9.041119444,,29.10,4/4/2019,21,21:00:00,2019,4/4/2019 21:00
CM02,104.8331694,9.041119444,,28.70,4/4/2019,23,23:00:00,2019,4/4/2019 23:00
CM02,104.8331694,9.041119444,,29.40,4/5/2019,1,1:00:00,2019,4/5/2019 1:00
CM02,104.8331694,9.041119444,,30.00,4/5/2019,3,3:00:00,2019,4/5/2019 3:00
CM02,104.8331694,9.041119444,,29.80,4/5/2019,5,5:00:00,2019,4/5/2019 5:00
CM02,104.8331694,9.041119444,,29.70,4/5/2019,7,7:00:00,2019,4/5/2019 7:00
CM02,104.8331694,9.041119444,,29.80,4/5/2019,9,9:00:00,2019,4/5/2019 9:00
CM02,104.8331694,9.041119444,,29.50,4/5/2019,11,11:00:00,2019,4/5/2019 11:00
CM02,104.8331694,9.041119444,,29.60,4/5/2019,13,13:00:00,2019,4/5/2019 13:00
CM02,104.8331694,9.041119444,,29.50,4/5/2019,15,15:00:00,2019,4/5/2019 15:00
CM02,104.8331694,9.041119444,,30.20,4/5/2019,17,17:00:00,2019,4/5/2019 17:00
CM02,104.8331694,9.041119444,,29.90,4/5/2019,19,19:00:00,2019,4/5/2019 19:00
CM02,104.8331694,9.041119444,,29.90,4/5/2019,21,21:00:00,2019,4/5/2019 21:00
CM02,104.8331694,9.041119444,,29.60,4/5/2019,23,23:00:00,2019,4/5/2019 23:00
CM02,104.8331694,9.041119444,,29.60,4/9/2019,1,1:00:00,2019,4/9/2019 1:00
CM02,104.8331694,9.041119444,,29.90,4/9/2019,3,3:00:00,2019,4/9/2019 3:00
CM02,104.8331694,9.041119444,,29.90,4/9/2019,5,5:00:00,2019,4/9/2019 5:00
CM02,104.8331694,9.041119444,,29.80,4/9/2019,7,7:00:00,2019,4/9/2019 7:00
CM02,104.8331694,9.041119444,,29.80,4/9/2019,9,9:00:00,2019,4/9/2019 9:00
CM02,104.8331694,9.041119444,,29.70,4/9/2019,11,11:00:00,2019,4/9/2019 11:00
CM02,104.8331694,9.041119444,,29.80,4/9/2019,13,13:00:00,2019,4/9/2019 13:00
CM02,104.8331694,9.041119444,,29.70,4/9/2019,15,15:00:00,2019,4/9/2019 15:00
CM02,104.8331694,9.041119444,,30.10,4/9/2019,17,17:00:00,2019,4/9/2019 17:00
CM02,104.8331694,9.041119444,,30.50,4/9/2019,19,19:00:00,2019,4/9/2019 19:00
CM02,104.8331694,9.041119444,,30.50,4/9/2019,21,21:00:00,2019,4/9/2019 21:00
CM02,104.8331694,9.041119444,,30.50,4/9/2019,23,23:00:00,2019,4/9/2019 23:00
CM02,104.8331694,9.041119444,,30.10,4/10/2019,1,1:00:00,2019,4/10/2019 1:00
CM02,104.8331694,9.041119444,,30.30,4/10/2019,3,3:00:00,2019,4/10/2019 3:00
CM02,104.8331694,9.041119444,,30.40,4/10/2019,5,5:00:00,2019,4/10/2019 5:00
CM02,104.8331694,9.041119444,,30.10,4/10/2019,7,7:00:00,2019,4/10/2019 7:00
CM02,104.8331694,9.041119444,,30.00,4/10/2019,9,9:00:00,2019,4/10/2019 9:00
CM02,104.8331694,9.041119444,,29.90,4/10/2019,11,11:00:00,2019,4/10/2019 11:00
CM02,104.8331694,9.041119444,,29.80,4/10/2019,13,13:00:00,2019,4/10/2019 13:00
CM02,104.8331694,9.041119444,,29.90,4/10/2019,15,15:00:00,2019,4/10/2019 15:00
CM02,104.8331694,9.041119444,,29.80,4/10/2019,17,17:00:00,2019,4/10/2019 17:00
CM02,104.8331694,9.041119444,,30.70,4/10/2019,19,19:00:00,2019,4/10/2019 19:00
CM02,104.8331694,9.041119444,,30.60,4/10/2019,21,21:00:00,2019,4/10/2019 21:00
CM02,104.8331694,9.041119444,,30.30,4/10/2019,23,23:00:00,2019,4/10/2019 23:00
CM02,104.8331694,9.041119444,,29.90,4/11/2019,1,1:00:00,2019,4/11/2019 1:00
CM02,104.8331694,9.041119444,,29.90,4/11/2019,3,3:00:00,2019,4/11/2019 3:00
CM02,104.8331694,9.041119444,,30.30,4/11/2019,5,5:00:00,2019,4/11/2019 5:00
CM02,104.8331694,9.041119444,,29.80,4/11/2019,7,7:00:00,2019,4/11/2019 7:00
CM02,104.8331694,9.041119444,,29.30,4/11/2019,9,9:00:00,2019,4/11/2019 9:00
CM02,104.8331694,9.041119444,,29.80,4/11/2019,11,11:00:00,2019,4/11/2019 11:00
CM02,104.8331694,9.041119444,,29.90,4/11/2019,13,13:00:00,2019,4/11/2019 13:00
CM02,104.8331694,9.041119444,,30.10,4/11/2019,15,15:00:00,2019,4/11/2019 15:00
CM02,104.8331694,9.041119444,,30.30,4/11/2019,17,17:00:00,2019,4/11/2019 17:00
CM02,104.8331694,9.041119444,,31.20,4/11/2019,19,19:00:00,2019,4/11/2019 19:00
CM02,104.8331694,9.041119444,,31.10,4/11/2019,21,21:00:00,2019,4/11/2019 21:00
CM02,104.8331694,9.041119444,,30.90,4/11/2019,23,23:00:00,2019,4/11/2019 23:00
CM02,104.8331694,9.041119444,,30.80,4/13/2019,1,1:00:00,2019,4/13/2019 1:00
CM02,104.8331694,9.041119444,,30.70,4/13/2019,3,3:00:00,2019,4/13/2019 3:00
CM02,104.8331694,9.041119444,,30.90,4/13/2019,5,5:00:00,2019,4/13/2019 5:00
CM02,104.8331694,9.041119444,,30.40,4/13/2019,7,7:00:00,2019,4/13/2019 7:00
CM02,104.8331694,9.041119444,,30.30,4/13/2019,9,9:00:00,2019,4/13/2019 9:00
CM02,104.8331694,9.041119444,,30.20,4/13/2019,11,11:00:00,2019,4/13/2019 11:00
CM02,104.8331694,9.041119444,,30.40,4/13/2019,13,13:00:00,2019,4/13/2019 13:00
CM02,104.8331694,9.041119444,,30.40,4/13/2019,15,15:00:00,2019,4/13/2019 15:00
CM02,104.8331694,9.041119444,,30.50,4/13/2019,17,17:00:00,2019,4/13/2019 17:00
CM02,104.8331694,9.041119444,,31.20,4/13/2019,19,19:00:00,2019,4/13/2019 19:00
CM02,104.8331694,9.041119444,,31.50,4/13/2019,21,21:00:00,2019,4/13/2019 21:00
CM02,104.8331694,9.041119444,,31.80,4/13/2019,23,23:00:00,2019,4/13/2019 23:00
CM02,104.8331694,9.041119444,,31.50,4/14/2019,1,1:00:00,2019,4/14/2019 1:00
CM02,104.8331694,9.041119444,,31.20,4/14/2019,3,3:00:00,2019,4/14/2019 3:00
CM02,104.8331694,9.041119444,,31.10,4/14/2019,5,5:00:00,2019,4/14/2019 5:00
CM02,104.8331694,9.041119444,,30.90,4/14/2019,7,7:00:00,2019,4/14/2019 7:00
CM02,104.8331694,9.041119444,,31.00,4/14/2019,9,9:00:00,2019,4/14/2019 9:00
CM02,104.8331694,9.041119444,,31.00,4/14/2019,11,11:00:00,2019,4/14/2019 11:00
CM02,104.8331694,9.041119444,,31.00,4/14/2019,13,13:00:00,2019,4/14/2019 13:00
CM02,104.8331694,9.041119444,,30.80,4/14/2019,15,15:00:00,2019,4/14/2019 15:00
CM02,104.8331694,9.041119444,,30.90,4/14/2019,17,17:00:00,2019,4/14/2019 17:00
CM02,104.8331694,9.041119444,,30.90,4/14/2019,19,19:00:00,2019,4/14/2019 19:00
CM02,104.8331694,9.041119444,,30.90,4/14/2019,21,21:00:00,2019,4/14/2019 21:00
CM02,104.8331694,9.041119444,,31.10,4/14/2019,23,23:00:00,2019,4/14/2019 23:00
CM02,104.8331694,9.041119444,,31.70,4/17/2019,1,1:00:00,2019,4/17/2019 1:00
CM02,104.8331694,9.041119444,,31.50,4/17/2019,3,3:00:00,2019,4/17/2019 3:00
CM02,104.8331694,9.041119444,,31.40,4/17/2019,5,5:00:00,2019,4/17/2019 5:00
CM02,104.8331694,9.041119444,,31.20,4/17/2019,7,7:00:00,2019,4/17/2019 7:00
CM02,104.8331694,9.041119444,,30.70,4/17/2019,9,9:00:00,2019,4/17/2019 9:00
CM02,104.8331694,9.041119444,,30.90,4/17/2019,11,11:00:00,2019,4/17/2019 11:00
CM02,104.8331694,9.041119444,,30.90,4/17/2019,13,13:00:00,2019,4/17/2019 13:00
CM02,104.8331694,9.041119444,,31.20,4/17/2019,15,15:00:00,2019,4/17/2019 15:00
CM02,104.8331694,9.041119444,,30.90,4/17/2019,17,17:00:00,2019,4/17/2019 17:00
CM02,104.8331694,9.041119444,,31.10,4/17/2019,19,19:00:00,2019,4/17/2019 19:00
CM02,104.8331694,9.041119444,,30.80,4/17/2019,21,21:00:00,2019,4/17/2019 21:00
CM02,104.8331694,9.041119444,,31.30,4/17/2019,23,23:00:00,2019,4/17/2019 23:00
CM02,104.8331694,9.041119444,,31.40,4/18/2019,1,1:00:00,2019,4/18/2019 1:00
CM02,104.8331694,9.041119444,,31.20,4/18/2019,3,3:00:00,2019,4/18/2019 3:00
CM02,104.8331694,9.041119444,,31.00,4/18/2019,5,5:00:00,2019,4/18/2019 5:00
CM02,104.8331694,9.041119444,,30.90,4/18/2019,7,7:00:00,2019,4/18/2019 7:00
CM02,104.8331694,9.041119444,,31.00,4/18/2019,9,9:00:00,2019,4/18/2019 9:00
CM02,104.8331694,9.041119444,,31.00,4/18/2019,11,11:00:00,2019,4/18/2019 11:00
CM02,104.8331694,9.041119444,,31.10,4/18/2019,13,13:00:00,2019,4/18/2019 13:00
CM02,104.8331694,9.041119444,,31.30,4/18/2019,15,15:00:00,2019,4/18/2019 15:00
CM02,104.8331694,9.041119444,,31.30,4/18/2019,17,17:00:00,2019,4/18/2019 17:00
CM02,104.8331694,9.041119444,,31.30,4/18/2019,19,19:00:00,2019,4/18/2019 19:00
CM02,104.8331694,9.041119444,,30.80,4/18/2019,21,21:00:00,2019,4/18/2019 21:00
CM02,104.8331694,9.041119444,,31.10,4/18/2019,23,23:00:00,2019,4/18/2019 23:00
CM02,104.8331694,9.041119444,,31.00,4/19/2019,1,1:00:00,2019,4/19/2019 1:00
CM02,104.8331694,9.041119444,,31.30,4/19/2019,3,3:00:00,2019,4/19/2019 3:00
CM02,104.8331694,9.041119444,,30.90,4/19/2019,5,5:00:00,2019,4/19/2019 5:00
CM02,104.8331694,9.041119444,,30.90,4/19/2019,7,7:00:00,2019,4/19/2019 7:00
CM02,104.8331694,9.041119444,,30.30,4/19/2019,9,9:00:00,2019,4/19/2019 9:00
CM02,104.8331694,9.041119444,,30.90,4/19/2019,11,11:00:00,2019,4/19/2019 11:00
CM02,104.8331694,9.041119444,,31.00,4/19/2019,13,13:00:00,2019,4/19/2019 13:00
CM02,104.8331694,9.041119444,,31.20,4/19/2019,15,15:00:00,2019,4/19/2019 15:00
CM02,104.8331694,9.041119444,,31.30,4/19/2019,17,17:00:00,2019,4/19/2019 17:00
CM02,104.8331694,9.041119444,,31.20,4/19/2019,19,19:00:00,2019,4/19/2019 19:00
CM02,104.8331694,9.041119444,,31.10,4/19/2019,21,21:00:00,2019,4/19/2019 21:00
CM02,104.8331694,9.041119444,,30.90,4/19/2019,23,23:00:00,2019,4/19/2019 23:00
CM02,104.8331694,9.041119444,,30.90,4/22/2019,1,1:00:00,2019,4/22/2019 1:00
CM02,104.8331694,9.041119444,,31.10,4/22/2019,3,3:00:00,2019,4/22/2019 3:00
CM02,104.8331694,9.041119444,,31.30,4/22/2019,5,5:00:00,2019,4/22/2019 5:00
CM02,104.8331694,9.041119444,,31.40,4/22/2019,7,7:00:00,2019,4/22/2019 7:00
CM02,104.8331694,9.041119444,,31.10,4/22/2019,9,9:00:00,2019,4/22/2019 9:00
CM02,104.8331694,9.041119444,,31.20,4/22/2019,11,11:00:00,2019,4/22/2019 11:00
CM02,104.8331694,9.041119444,,31.20,4/22/2019,13,13:00:00,2019,4/22/2019 13:00
CM02,104.8331694,9.041119444,,31.30,4/22/2019,15,15:00:00,2019,4/22/2019 15:00
CM02,104.8331694,9.041119444,,31.10,4/22/2019,17,17:00:00,2019,4/22/2019 17:00
CM02,104.8331694,9.041119444,,31.00,4/22/2019,19,19:00:00,2019,4/22/2019 19:00
CM02,104.8331694,9.041119444,,30.80,4/22/2019,21,21:00:00,2019,4/22/2019 21:00
CM02,104.8331694,9.041119444,,30.40,4/22/2019,23,23:00:00,2019,4/22/2019 23:00
CM02,104.8331694,9.041119444,,30.00,4/23/2019,1,1:00:00,2019,4/23/2019 1:00
CM02,104.8331694,9.041119444,,30.60,4/23/2019,3,3:00:00,2019,4/23/2019 3:00
CM02,104.8331694,9.041119444,,30.90,4/23/2019,5,5:00:00,2019,4/23/2019 5:00
CM02,104.8331694,9.041119444,,31.10,4/23/2019,7,7:00:00,2019,4/23/2019 7:00
CM02,104.8331694,9.041119444,,31.20,4/23/2019,9,9:00:00,2019,4/23/2019 9:00
CM02,104.8331694,9.041119444,,31.00,4/23/2019,11,11:00:00,2019,4/23/2019 11:00
CM02,104.8331694,9.041119444,,30.90,4/23/2019,13,13:00:00,2019,4/23/2019 13:00
CM02,104.8331694,9.041119444,,31.20,4/23/2019,15,15:00:00,2019,4/23/2019 15:00
CM02,104.8331694,9.041119444,,31.20,4/23/2019,17,17:00:00,2019,4/23/2019 17:00
