ID,longitude,latitude,Z,date,time,datetime,salinity,time_value,year
BL04,"105.4194944","9.031944444",,6/26/2019,"1",,"16.8",1:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"3",,"15.9",3:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"5",,"15.5",5:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"7",,"16.3",7:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"9",,"23.9",9:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"11",,"27.6",11:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"13",,"26.7",13:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"15",,"24",15:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"17",,"21.3",17:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"19",,"16.7",19:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"21",,"15.9",21:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/26/2019,"23",,"15",23:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"1",,"18.1",1:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"3",,"19.8",3:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"5",,"18.4",5:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"7",,"17.2",7:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"9",,"15.8",9:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"11",,"24.5",11:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"13",,"25.6",13:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"15",,"23.9",15:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"17",,"22.3",17:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"19",,"19.8",19:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"21",,"17.2",21:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/29/2019,"23",,"16.8",23:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"1",,"16",1:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"3",,"17.3",3:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"5",,"17.9",5:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"7",,"19.3",7:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"9",,"17.5",9:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"11",,"18.7",11:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"13",,"26.4",13:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"15",,"25.9",15:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"17",,"22.3",17:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"19",,"20.2",19:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"21",,"19.4",21:00:00,"2019"
BL04,"105.4194944","9.031944444",,6/30/2019,"23",,"18.1",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"1",,"0.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"5",,"0.3",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"7",,"0.3",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"9",,"0.3",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"11",,"0.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"13",,"0.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"15",,"0.2",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"17",,"0.2",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"21",,"0.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/5/2019,"23",,"0.2",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"1",,"0.2",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"3",,"0.2",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"5",,"0.2",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"7",,"0.2",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"9",,"0.2",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"11",,"0.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"13",,"0.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"15",,"0.3",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"17",,"0.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"19",,"0.3",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"21",,"0.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/6/2019,"23",,"0.3",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"1",,"0.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"5",,"0.3",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"7",,"0.3",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"9",,"0.2",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"11",,"0.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"13",,"0.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"15",,"0.2",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"17",,"0.2",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"21",,"0.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/7/2019,"23",,"0.2",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"1",,"2.4",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"3",,"2.7",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"5",,"2.9",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"7",,"3.2",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"9",,"3.5",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"11",,"3.8",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"13",,"3.3",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"15",,"2.9",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"17",,"2.7",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"19",,"1.7",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"21",,"1.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/11/2019,"23",,"1.5",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"1",,"1.7",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"3",,"2.1",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"5",,"2.6",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"7",,"2.9",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"9",,"3.1",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"11",,"3.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"13",,"2.7",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"15",,"2.5",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"17",,"2.1",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"19",,"1.7",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"21",,"1.4",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/12/2019,"23",,"1.1",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"1",,"0.6",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"3",,"0.7",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"5",,"0.8",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"7",,"0.7",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"9",,"0.6",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"11",,"0.6",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"13",,"0.5",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"15",,"0.3",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"17",,"0.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"19",,"0.3",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"21",,"0.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/16/2019,"23",,"0.3",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"1",,"0.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"5",,"0.3",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"7",,"0.3",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"9",,"0.3",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"11",,"0.3",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"13",,"0.3",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"15",,"0.2",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"17",,"0.2",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"21",,"0.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/17/2019,"23",,"0.2",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"1",,"0.4",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"3",,"0.4",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"5",,"0.5",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"7",,"0.6",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"9",,"0.5",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"11",,"0.5",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"13",,"0.4",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"15",,"0.3",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"17",,"0.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"21",,"0.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/20/2019,"23",,"0.3",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"1",,"0.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"5",,"0.3",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"7",,"0.4",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"9",,"0.5",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"11",,"0.7",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"13",,"0.8",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"15",,"1",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"17",,"0.9",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"19",,"0.8",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"21",,"1.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/21/2019,"23",,"1.8",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"1",,"3.1",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"3",,"4.6",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"5",,"6.5",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"7",,"7.8",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"9",,"8.3",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"11",,"7.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"13",,"5.1",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"15",,"3.6",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"17",,"2.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"19",,"1.5",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"21",,"2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/22/2019,"23",,"2.3",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"1",,"3.5",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"3",,"4.8",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"5",,"6.4",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"7",,"8.2",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"9",,"9.5",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"11",,"9.8",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"13",,"8.4",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"15",,"6",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"17",,"3.8",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"19",,"2.8",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"21",,"2.5",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/23/2019,"23",,"3",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"1",,"0.7",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"3",,"0.8",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"5",,"1",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"7",,"1.3",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"9",,"2.1",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"11",,"2.4",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"13",,"1.8",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"15",,"0.8",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"17",,"0.5",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"19",,"0.3",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"21",,"0.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/25/2019,"23",,"0.5",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"1",,"0.6",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"3",,"0.6",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"5",,"0.5",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"7",,"0.4",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"9",,"0.3",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"11",,"0.3",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"13",,"0.4",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"15",,"0.4",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"17",,"0.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"21",,"0.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/26/2019,"23",,"0.2",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"1",,"0.4",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"5",,"0.2",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"7",,"0.2",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"9",,"0.2",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"11",,"0.3",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"13",,"0.4",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"15",,"0.5",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"17",,"0.5",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"19",,"0.5",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"21",,"0.5",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/29/2019,"23",,"0.4",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"1",,"0.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"3",,"0.3",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"5",,"0.3",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"7",,"0.4",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"9",,"0.4",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"11",,"0.3",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"13",,"0.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"15",,"0.2",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"17",,"0.2",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"19",,"0.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"21",,"0.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,1/30/2019,"23",,"0.5",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"1",,"3.5",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"3",,"5.6",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"5",,"6.8",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"7",,"9",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"9",,"9.8",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"11",,"8.4",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"13",,"6.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"15",,"3.8",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"17",,"2.5",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"19",,"2.6",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"21",,"3.5",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/4/2019,"23",,"4.9",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"1",,"6.5",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"3",,"7.2",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"5",,"8.4",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"7",,"9.2",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"9",,"9.5",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"11",,"5.4",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"13",,"3.6",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"15",,"3.1",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"17",,"2.5",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"19",,"2.1",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"21",,"1.9",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/5/2019,"23",,"1.9",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"1",,"2.1",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"3",,"2.1",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"5",,"2",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"7",,"1.8",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"9",,"1.6",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"11",,"1.6",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"13",,"1.9",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"15",,"2.5",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"17",,"2.1",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"19",,"1.8",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"21",,"1.6",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/6/2019,"23",,"1.6",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"1",,"0.8",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"3",,"0.8",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"5",,"0.9",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"7",,"0.9",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"9",,"1",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"11",,"1.2",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"13",,"1.2",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"15",,"1",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"17",,"0.9",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"19",,"0.7",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"21",,"0.8",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/9/2019,"23",,"1",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"1",,"2.1",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"3",,"2.7",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"5",,"3.1",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"7",,"3.8",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"9",,"5.3",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"11",,"7.6",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"13",,"7.8",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"15",,"7.1",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"17",,"6.4",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"19",,"5",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"21",,"6.2",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/10/2019,"23",,"7.4",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"1",,"10",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"3",,"10.6",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"5",,"11.1",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"7",,"11.8",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"9",,"12.4",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"11",,"12.8",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"13",,"13.4",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"15",,"12",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"17",,"11.1",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"19",,"10",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"21",,"10.8",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/11/2019,"23",,"13.2",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"1",,"15.3",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"3",,"15.7",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"5",,"15.9",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"7",,"15.9",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"9",,"15.8",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"11",,"15.7",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"13",,"15.6",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"15",,"15.5",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"17",,"15.5",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"19",,"15.3",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"21",,"15.3",21:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/13/2019,"23",,"15.5",23:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"1",,"15.6",1:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"3",,"15.7",3:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"5",,"15.8",5:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"7",,"15.8",7:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"9",,"15.6",9:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"11",,"15.5",11:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"13",,"15.5",13:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"15",,"15.4",15:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"17",,"15.3",17:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"19",,"15.2",19:00:00,"2019"
BL05,"105.4582528","9.435344444",,2/14/2019,"21",,"15.5",21:00:00,"2019"
