,latitude,longitude
76,10.786424232105174,106.67447378410066
77,10.786040854866167,106.67471140957119
78,10.78606841809531,106.67477440238332
79,10.785890505071269,106.67511875843105
80,10.785318104135635,106.67559933727844
81,10.785194707706935,106.67578363533629
82,10.785205456183881,106.67610246004864
83,10.78518621816549,106.67616333379229
84,10.78488444527099,106.6761707519022
85,10.78496289384094,106.67653855909187
86,10.784766151569357,106.67655026262241
87,10.784631255067941,106.6766920793039
88,10.784705032407889,106.67699266387106
89,10.784390577646487,106.67730574221943
90,10.784500783172163,106.67739712328176
91,10.7841782472403,106.67796966421263
92,10.784142265748251,106.67789317590805
93,10.783877510604977,106.67807295894656
94,10.784000049122694,106.67818570062094
95,10.783937303845706,106.67844901911734
96,10.783902266296655,106.67852541534907
97,10.784112129786687,106.67894992523108
98,10.784037063911022,106.6790771045961
99,10.783859535082538,106.67971738659715
100,10.78410386255337,106.67992175827801
101,10.783750853952599,106.67992775081531
102,10.783923749020792,106.68014925696195
103,10.78378837107765,106.68020416176398
104,10.78344870240115,106.6802659286813
105,10.783364433051272,106.6803042101417
106,10.782984211136258,106.68019472296986
107,10.782654212278198,106.680062979556
108,10.782483989789652,106.68017602684213
109,10.782431517763325,106.68058227420623
110,10.782336266205368,106.6808940349173
111,10.782190292223058,106.68096691386108
112,10.782014320628543,106.68117422780209
113,10.782014989706125,106.68139908466841
114,10.781816908946604,106.68142945509764
115,10.781623559125494,106.68154003062509
116,10.781502835788983,106.68195681676531
117,10.781480031151348,106.68193963049544
118,10.781177383646721,106.68212781986985
119,10.781217255713997,106.68245458318678
120,10.78091025124048,106.6825366265753
121,10.781120159368907,106.68265839579414
122,10.780980438249864,106.68261766604759
123,10.781049495328778,106.68274181287288
124,10.781004438125054,106.68269311991955
125,10.781040083154114,106.68271440817578
126,10.780874102703667,106.6827967686119
127,10.780772903930941,106.68312969546555
128,10.780613653632841,106.68315437389249
129,10.780500752844155,106.68355362125746
130,10.780309239882785,106.68385128104185
131,10.780282383101675,106.68407218346624
132,10.780044767691919,106.68409654912904
133,10.78031513582325,106.68402265270639
134,10.780359196464186,106.68388500568271
135,10.780327315460733,106.68404075400973
136,10.780126851062198,106.68397591377908
137,10.780329418748703,106.68407135588394
138,10.780182122140827,106.6840072706253
139,10.78008532677862,106.68414220272638
140,10.780027158901541,106.68422674612856
141,10.779960807541242,106.68447282594344
142,10.779739832467623,106.68500670695549
143,10.779495788894996,106.68517846693969
144,10.779533645938717,106.68541438582086
145,10.779233708273974,106.6857085790245
146,10.779405289752013,106.68553642088959
147,10.77943663045046,106.68552430670569
148,10.779346267964293,106.68556520849475
149,10.779199534143308,106.68556508573282
150,10.779412391910613,106.68571816707963
151,10.779138062210428,106.68575272288635
152,10.77895836693688,106.68595319911445
153,10.778737448070649,106.686053845022
154,10.778775084424302,106.68612578451024
155,10.778620073444793,106.68657215940269
156,10.778346479080941,106.68646273644418
157,10.778219210984489,106.68687122246119
158,10.777909512218123,106.68713903176968
159,10.777987051278046,106.68726638459127
160,10.777738920516093,106.68744627545951
161,10.77727910183142,106.68790516077758
162,10.77718954428528,106.68806717912233
163,10.776980358824522,106.68813554707596
164,10.776928093483797,106.6882698934529
165,10.777030033488312,106.688415458214
166,10.776862433849763,106.68824169435115
167,10.776890702060033,106.68804998751118
168,10.776786782914366,106.68848313854026
169,10.776394505983111,106.68861027491616
170,10.776516607814326,106.68879885856104
171,10.776579268592656,106.68883115042448
172,10.77604197203042,106.68915444802174
173,10.775882846072918,106.6893484424266
174,10.776122013926804,106.68929613396442
175,10.776127063237006,106.68929589440441
176,10.775994245823872,106.68905464408635
177,10.776185615189327,106.68917884807978
178,10.776030597216858,106.6894520557771
179,10.776055226278269,106.68940292796684
180,10.775864527957355,106.6893642316044
181,10.775343652041359,106.68987042804966
182,10.775309512941757,106.69006185852129
183,10.77507866878924,106.6901958696087
184,10.775051567590202,106.69037206631504
185,10.775013395638988,106.69048118918795
186,10.774645520705123,106.69039545259926
187,10.774486906358133,106.69004136378369
188,10.774165620259877,106.68989491856577
189,10.774078645730082,106.68975355978719
190,10.77394432895634,106.6895899580013
191,10.773834892738046,106.68960885363006
192,10.774006601611944,106.68951984721443
193,10.774060424139536,106.68963352946955
194,10.773851396890114,106.68964566640024
195,10.77366661721174,106.68948655833114
196,10.773389696138668,106.6896129226287
197,10.773511457800295,106.68983572122416
198,10.773239872839918,106.69000244747524
199,10.773052220029099,106.69046792402112
200,10.772672408646331,106.69101510108172
201,10.772799939543892,106.69105146162167
202,10.772552231084488,106.69139398070917
203,10.772414457959199,106.69156644349826
204,10.771805125155675,106.69270546994447
205,10.772002861774547,106.69266054359993
206,10.77187158324886,106.69263312243991
207,10.771981334931757,106.69283180663241
208,10.771608266574386,106.69300547386948
209,10.771455193810334,106.6930131526428
210,10.771354273651573,106.69322285906348
211,10.771223092105673,106.69311470726507
212,10.770904815659685,106.69361409084358
213,10.77071454929094,106.69378139619869
214,10.770508598669924,106.69386018853024
215,10.770378135126228,106.6938968512411
216,10.770381924765402,106.69394573329123
217,10.770525056038876,106.69396001079336
218,10.770344091435948,106.69408787785817
219,10.770429401663028,106.69405875719839
220,10.770432281020557,106.69401683862276
221,10.77045435245855,106.69403594809205
222,10.77027405767106,106.69403111716207
223,10.769978886517762,106.69430486796328
224,10.769804633597435,106.69444928023029
225,10.769787901229758,106.69448682889845
226,10.769291344256105,106.69447548004986
227,10.76942641771616,106.69468895401556
228,10.76908372878737,106.69470637863887
229,10.76904658848198,106.6949114089828
230,10.768774998558554,106.6949779625316
231,10.76857074401046,106.6949225889536
232,10.768074881353856,106.695248028136
233,10.767934060798462,106.69541197051862
234,10.76786820826592,106.69542826881538
235,10.767748637578412,106.69550773243023
236,10.767440037308337,106.69573058264905
237,10.7673245741689,106.69566026982402
238,10.767178431437003,106.69601239816087
239,10.767140233437633,106.69594397076055
240,10.766805248535192,106.69597920252659
241,10.766632641042124,106.69612459884682
242,10.766483173638566,106.69635211696131
243,10.76608081145737,106.69642252537326
244,10.766074067423956,106.69656356928668
245,10.765967377770156,106.69683442565713
246,10.765805919900568,106.69680796812713
247,10.765421576172425,106.69682638795591
248,10.765124988887408,106.69686105864072
249,10.764975575297399,106.69724470063476
250,10.764957351066629,106.69730569099477
251,10.764662833035453,106.69741543994421
252,10.764177891587767,106.6975529448429
253,10.763983707066846,106.69785856643394
254,10.763550746097138,106.69808688873104
255,10.763497376494055,106.69835821616678
256,10.76351507066436,106.69840421784343
257,10.762934162253595,106.69854500406352
258,10.763098362518443,106.69860441868438
259,10.76268247690513,106.69921512725469
260,10.762490596483865,106.69922757104459
261,10.762352575140344,106.699438849298
262,10.761934725256202,106.69979992560918
263,10.762018734073587,106.69977454756695
264,10.761792478825194,106.69986605501441
265,10.761596518760673,106.69985543072232
266,10.761414602562043,106.70007099313395
267,10.76144166237122,106.69993942769756
268,10.761424837115529,106.70005655738544
269,10.761389644698598,106.70000538456577
270,10.761432574111238,106.70033980691075
271,10.761323864830596,106.69999174885349
272,10.76141794857947,106.70017296976168
273,10.761705674251894,106.70002651468432
274,10.76163298069903,106.69997983038171
275,10.761681631986129,106.69968782569967
276,10.762051960350117,106.69958228457794
277,10.762286618117233,106.6997675077199
278,10.76242797019044,106.69947053982276
279,10.762748534391855,106.69914809340246
280,10.76286858950309,106.69924672068802
281,10.763180306666063,106.69898861444231
282,10.763180992978763,106.69886860768119
283,10.763199242891803,106.69902355682981
284,10.763526802827581,106.69899446813213
285,10.763584302153829,106.69918353352395
286,10.763658386755091,106.69943330234892
287,10.763508324190022,106.6991424036038
288,10.763595187237893,106.69936746139778
289,10.763500477846915,106.69941317835938
290,10.763572639314747,106.69973106988758
291,10.76375791820314,106.69975401782719
292,10.763654791441857,106.69992951730364
293,10.76368814384982,106.69999743339929
294,10.763383856091163,106.70019620406767
295,10.763138552784152,106.70026192168044
296,10.7627473766912,106.70039499464052
297,10.762851797165338,106.70040168608153
298,10.762527817586204,106.7005527253301
299,10.762435862759375,106.70040880881109
300,10.762315287446382,106.70050767482253
301,10.761993841259562,106.70081126860937
302,10.761793720629461,106.70086210827903
303,10.761648231986442,106.70096441432656
304,10.761763210294793,106.70085326217666
305,10.761728618263037,106.70098587138324
306,10.761809662695857,106.70087257359458
307,10.761698892505837,106.70103657759336
308,10.761367131874229,106.70113370156456
309,10.761214756800708,106.70109331660574
310,10.760876892111687,106.70149976906
311,10.760645381857785,106.70154977042414
312,10.760599276326458,106.70182171010615
313,10.760027653222842,106.70192153656377
314,10.75983846201997,106.70240787771145
315,10.759648668741372,106.70201289707518
316,10.759680810098642,106.70181745996499
317,10.759329407318576,106.7014323508688
318,10.759048782921196,106.70141122748372
319,10.759067613411963,106.70122898995416
320,10.7591999027709,106.70103737051967
321,10.758771233829924,106.70098602337198
322,10.759012830812893,106.70088786498624
323,10.75886120986949,106.7008636998674
324,10.758649208048332,106.70065082555622
325,10.758500047436993,106.70060868985594
326,10.758699384836104,106.70053277324268
327,10.758302046547689,106.70031327643866
328,10.758436876720891,106.70017334818378
329,10.75806213190376,106.7000877875441
330,10.758005580211751,106.69976925492824
331,10.757774388991963,106.6999172536097
332,10.757671666387287,106.69998561374814
333,10.75729528889723,106.70020651100003
334,10.757065146597137,106.70027661710452
335,10.756979157324345,106.70046025676584
336,10.756393732563966,106.7008534139569
337,10.756032547602516,106.70118641579688
338,10.75603426042209,106.7013894344341
339,10.755587989869197,106.70160121340446
340,10.755598269690278,106.70149263325743
341,10.755239801309719,106.70174918470535
342,10.755040874608593,106.70189397167286
343,10.754761671674265,106.70201062196865
344,10.754560141172295,106.70205628545338
345,10.754342092435147,106.7022042129098
346,10.754158147184123,106.70200612249829
347,10.753839964268158,106.70203945391857
348,10.753667383919346,106.70229038969224
349,10.753346493363512,106.70220496366579
350,10.752985936704526,106.70197949865685
351,10.75268910394937,106.70208070497476
352,10.752668635798734,106.70213746659391
353,10.75234613066415,106.70211693609811
354,10.752293240402063,106.70202009925667
355,10.751826445860278,106.70228001884047
356,10.751491371782734,106.70248103970951
357,10.751402632774731,106.70231210973438
358,10.751219634094355,106.70228447906116
359,10.751055890154902,106.70216649406206
360,10.750229473929627,106.70239104146975
361,10.750214605232165,106.70245963401386
362,10.74988574239576,106.70217950729473
363,10.749674146455385,106.70244377638488
364,10.749435519420402,106.70232659842338
365,10.749270446832686,106.70247306401706
366,10.748295921230874,106.70229926965433
367,10.748285246547155,106.70233156906
368,10.748048661063937,106.70222743465887
369,10.747997795917339,106.70220600792902
370,10.7477579952542,106.70217330739932
371,10.747434051116395,106.70209664713889
372,10.747435220627638,106.70201818176675
373,10.74722043218718,106.7021250224076
374,10.747053244074756,106.70198735824293
375,10.74688355549515,106.70219989803647
376,10.74644749464768,106.70204449118832
377,10.746620595819238,106.70188610811356
378,10.746527707352174,106.70190874960323
379,10.746074924153373,106.70178566584671
380,10.745822876418332,106.70161129994085
381,10.745579156118305,106.70182942955036
382,10.745435436308808,106.70181718580483
383,10.745284322450555,106.70159319261653
384,10.745003672961332,106.70164256026268
385,10.744776459488959,106.70166737301552
386,10.74451416259991,106.70171638229905
387,10.744237527381454,106.70164923569902
388,10.743994805578145,106.70157201705857
389,10.743621728115894,106.70121951736621
390,10.743594727101122,106.70145099237116
391,10.743065140876242,106.70146221683714
392,10.742888639385647,106.70145200738858
393,10.7423251691504,106.70121717126749
394,10.742341168103176,106.70129118853589
395,10.74211054467328,106.70111799906716
396,10.741694833613543,106.70119071132234
397,10.741468636778812,106.70116356311672
398,10.74126499308226,106.70101390753794
399,10.74098381824444,106.70120938340105
400,10.740884559295521,106.70109907774813
401,10.740593451662864,106.70090653392005
402,10.740419460944171,106.70078133564341
403,10.740363690724452,106.70092007343578
404,10.739899691457076,106.70095780701321
405,10.739872360751853,106.70086456313193
406,10.739759701175004,106.70071508368976
407,10.739308062282708,106.70057377864208
408,10.739274125752443,106.70041087534194
409,10.73905794754094,106.70036458875852
410,10.738927060954115,106.70038333983125
411,10.738903556281759,106.70051653041325
412,10.738925014971416,106.70027709606293
413,10.738879584785424,106.70033508740475
414,10.738823775503732,106.70044549096487
415,10.738765823014365,106.70032379446108
416,10.738602467236875,106.70028960886886
417,10.738719280757174,106.70036600506586
418,10.738938673131798,106.70050615908266
419,10.739251889135495,106.7001564182231
420,10.738970244951263,106.70010731049716
421,10.739062393981987,106.70023954206813
422,10.739074983972618,106.70023269986613
423,10.739010720056884,106.70007256472222
424,10.739118072558165,106.70029660914874
425,10.73915289954758,106.70019311252607
426,10.739029619352952,106.70016440684655
427,10.739213850249037,106.70028827646027
428,10.739095178951505,106.70006279812289
429,10.739273191725067,106.700296962879
430,10.739050717702343,106.70019951946577
431,10.739230450807968,106.70027005885738
432,10.739103929501038,106.70025848341307
433,10.73907120484749,106.70015074774622
434,10.739005113258628,106.70001195678299
435,10.738939872587226,106.70003718320578
436,10.738923438245342,106.70021555455735
437,10.739131877257853,106.70000173661623
438,10.739033716710303,106.7001466496027
439,10.738982029639185,106.7002075754432
440,10.739043595208479,106.70025218959994
441,10.739056082901056,106.70024581547088
442,10.738957334579805,106.7003277798213
443,10.73910910742304,106.70002262849822
444,10.739058629942576,106.70022343239432
445,10.739074720031857,106.70005867378525
446,10.739163978455663,106.70017585693216
447,10.739221642358013,106.69995270911743
448,10.73908883444803,106.70002477805255
449,10.739022523743953,106.70016816673137
450,10.739100130405408,106.70014287418645
451,10.739248186910425,106.7002803095883
452,10.739083224908672,106.70012524645352
453,10.738961423381264,106.70009097843999
454,10.73901812244811,106.70012585676831
455,10.739013406634312,106.70029371145557
456,10.739063862744942,106.70016205305043
457,10.739137705558083,106.70007650017807
458,10.738926363603372,106.70006595408286
459,10.73904099348488,106.70023803754754
460,10.73895451386724,106.7002870029434
461,10.73919331544805,106.70008557489577
462,10.73883558997266,106.70010690884162
463,10.739208430675697,106.70033285684424
464,10.738898604163447,106.70016304566549
465,10.73895534032297,106.7002588878503
466,10.739016385931993,106.69998240435244
467,10.739044758374451,106.70006027757526
468,10.738930646924189,106.7001866027902
469,10.73909713579585,106.70003728668635
470,10.739110257215247,106.70014246019127
471,10.739008437485923,106.70006520814458
472,10.739112039688083,106.70029368242376
473,10.739054747806273,106.70033390340546
474,10.739100161358552,106.70011651718751
475,10.739121742930529,106.7000948306623
476,10.739199617202729,106.70039494208382
477,10.739062399254475,106.69998083301988
478,10.739093310715573,106.70016987030642
479,10.739109787091605,106.70015753878342
480,10.739125064819497,106.70018344863283
481,10.739164215658578,106.70031862386651
482,10.739029234048111,106.70027446205906
483,10.73909962781001,106.70018088743426
484,10.739000973703837,106.70011069252126
485,10.73899406273321,106.70016595465918
486,10.739065889151915,106.70023057023302
487,10.739012354346116,106.70014270337508
488,10.739161050345892,106.70026572223207
489,10.738949848109941,106.7003044896161
490,10.73907143613976,106.70007841291071
491,10.739205681925613,106.7001434546558
492,10.739157461313798,106.70019291522183
493,10.739166751735453,106.70019484996115
494,10.739049599292208,106.70010938711503
495,10.739164201869764,106.70015176827867
496,10.7390273609429,106.70001695276822
497,10.738992639952265,106.70022008491321
498,10.802429117646792,106.65991828300874
